X,Y,time_us
66,6,1011
66,7,1302
66,8,1607
66,9,1964
66,10,2348
66,11,2769
66,12,3205
66,13,3692
66,14,4192
66,15,4739
66,16,5300
66,17,5917
66,18,6534
66,19,7207
66,20,7888
66,21,8606
66,22,9327
66,23,10084
66,24,10887
66,25,11694
66,26,12529
66,27,13402
66,28,14265
66,29,15169
66,30,16093
66,31,17050
66,32,18008
66,33,18989
66,34,19988
66,35,21016
66,36,22048
66,37,23132
66,38,24194
66,39,25279
66,40,26402
66,41,27502
66,42,28616
66,43,29792
66,44,30941
66,45,32125
66,46,33318
66,47,34526
66,48,35720
66,49,36953
66,50,38168
66,51,39422
66,52,40673
66,53,41914
66,54,43183
66,55,44463
66,56,45710
66,57,46996
66,58,48314
66,59,49593
66,60,50896
66,61,52156
66,62,53475
66,63,54793
66,64,56077
66,65,57388
67,5,789
67,6,1022
67,7,1311
67,8,1641
67,9,1991
67,10,2372
67,11,2800
67,12,3266
67,13,3752
67,14,4272
67,15,4820
67,16,5396
67,17,5996
67,18,6648
67,19,7340
67,20,8017
67,21,8746
67,22,9476
67,23,10258
67,24,11065
67,25,11883
67,26,12745
67,27,13628
67,28,14500
67,29,15428
67,30,16380
67,31,17333
67,32,18327
67,33,19309
67,34,20341
67,35,21393
67,36,22450
67,37,23539
67,38,24627
67,39,25760
67,40,26885
67,41,28031
67,42,29175
67,43,30355
67,44,31531
67,45,32751
67,46,33938
67,47,35175
67,48,36417
67,49,37681
67,50,38943
67,51,40213
67,52,41472
67,53,42757
67,54,44066
67,55,45365
67,56,46661
67,57,48011
67,58,49318
67,59,50636
67,60,51981
67,61,53318
67,62,54644
67,63,55972
67,64,57329
67,65,58663
67,66,60022
68,5,772
68,6,1034
68,7,1334
68,8,1665
68,9,2024
68,10,2407
68,11,2841
68,12,3309
68,13,3800
68,14,4331
68,15,4896
68,16,5486
68,17,6096
68,18,6776
68,19,7443
68,20,8141
68,21,8866
68,22,9638
68,23,10434
68,24,11257
68,25,12090
68,26,12962
68,27,13852
68,28,14749
68,29,15692
68,30,16641
68,31,17628
68,32,18632
68,33,19677
68,34,20707
68,35,21784
68,36,22852
68,37,23947
68,38,25077
68,39,26208
68,40,27369
68,41,28521
68,42,29731
68,43,30914
68,44,32140
68,45,33362
68,46,34621
68,47,35859
68,48,37118
68,49,38425
68,50,39682
68,51,40990
68,52,42291
68,53,43628
68,54,44956
68,55,46285
68,56,47599
68,57,48974
68,58,50342
68,59,51689
68,60,53057
68,61,54443
68,62,55806
68,63,57171
68,64,58562
68,65,59944
68,66,61332
68,67,62693
69,5,798
69,6,1045
69,7,1349
69,8,1682
69,9,2049
69,10,2455
69,11,2893
69,12,3363
69,13,3855
69,14,4411
69,15,4976
69,16,5570
69,17,6208
69,18,6864
69,19,7562
