SOURCE:

[ 0.380002064000000, -0.243142362000000, -0.319745920000000,  0.759988110000000]

[0.0108367950000000, -0.484535765000000,  0.687703766000000, -0.361039414000000]

[ 0.182981080000000, -0.585235722000000, -0.862443925000000,  0.961136338000000]

[ 0.109569827000000,  0.252523862000000, -0.180186213000000, -0.829990423000000]

TEMP:

[ 0.883339159000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.372346961000000,  0.838178271000000, -0.654563468000000, 0.0545750620000000]

[  1.21804390000000, -0.654563468000000,   2.04357551000000, -0.770070232000000]

[-0.592931535000000, 0.0545750620000000, -0.770070232000000,  0.797125022000000]

LLT:

[ 0.939861244000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.396172268000000,  0.825364044000000, -0.654563468000000, 0.0545750620000000]

[  1.29598268600000, -0.170992509000000,  0.578589621000000, -0.770070232000000]

[-0.630871353000000, -0.236693946000000, 0.0121938370000000,  0.585622441000000]

TIME:

173

rows,cols,time_us
93,55,14968

55,93,61122

93,57,16570

57,93,61128

93,59,18176

59,93,61134

93,61,19934

61,93,61182

93,63,21815

63,93,63338

93,65,23820

65,93,63406

93,67,25958

67,93,63413

93,69,28169

69,93,63399

93,71,30486

71,93,64758

93,73,33000

73,93,64744

93,75,35590

75,93,64800

93,77,38376

77,93,64750

93,79,41244

79,93,64774

93,81,44279

81,93,65417

93,83,47439

83,93,65455

93,85,50816

85,93,65466

93,87,54223

87,93,65671

93,89,57940

89,93,65641

93,91,61668

91,93,65667

93,93,65670

95,35,4537

35,95,49253

95,37,5241

37,95,55811

95,39,5993

39,95,55822

95,41,6836

41,95,55822

95,43,7716

43,95,55855

95,45,8704

45,95,55900

95,47,9792

47,95,60858

95,49,10947

49,95,60869

95,51,12192

51,95,60926

95,53,13514

53,95,60940

95,55,14949

55,95,60922

95,57,16558

57,95,64494

95,59,18181

59,95,64579

95,61,19984

61,95,64560

95,63,21796

63,95,67008

95,65,23826

65,95,66954

95,67,25928

67,95,67032

95,69,28175

69,95,67018

95,71,30484

71,95,67086

95,73,33003

73,95,68534

95,75,35590

75,95,68566

95,77,38360

77,95,68577

95,79,41211

79,95,69353

95,81,44290

81,95,69397

95,83,47440

83,95,69423

95,85,50804

85,95,69423

95,87,54249

87,95,69418

95,89,57904

89,95,69705

95,91,61713

91,95,69729

95,93,65716

93,95,69769

95,95,69756

97,35,4549

35,97,51661

97,37,5211

37,97,51651

97,39,5948

39,97,58692

97,41,6801

41,97,58743

97,43,7713

43,97,58698

97,45,8719

