M1:

[ 0.380002, -0.243142, -0.319746,  0.759988]
128,119,92,43774

92,128,119,44724

119,92,128,44165

119,128,95,46055

128,119,95,45542

95,128,119,46361

119,95,128,45593

119,128,98,47354

128,119,98,46828

98,128,119,47321

119,98,128,47025

119,128,101,48655

128,119,101,48114

101,128,119,48959

119,101,128,48453

119,128,104,49943

128,119,104,49398

104,128,119,50000

119,104,128,49881

119,128,107,51739

128,119,107,51164

107,128,119,51555

119,107,128,51310

119,128,110,53040

128,119,110,52457

110,128,119,53189

119,110,128,52742

119,128,113,54340

128,119,113,53741

113,128,119,54151

119,113,128,54172

119,128,116,55636

128,119,116,55024

116,128,119,55785

119,116,128,55598

119,128,119,57423

128,119,119,56790

119,119,128,57024

122,128,47,23692

128,122,47,23619

47,128,122,24783

122,47,128,23108

122,128,50,25019

128,122,50,24941

50,128,122,25765

122,50,128,24564

122,128,53,26339

128,122,53,26260

53,128,122,27436

122,53,128,26017

122,128,56,27671

128,122,56,27575

56,128,122,28506

122,56,128,27469

122,128,59,29472

128,122,59,29382

59,128,122,30092

122,59,128,28921

122,128,62,30796

128,122,62,30705

62,128,122,31761

122,62,128,30374

122,128,65,32118

128,122,65,32024

65,128,122,32750

122,65,128,31830

122,128,68,33452

128,122,68,33340

68,128,122,34424

122,68,128,33286

122,128,71,35257

128,122,71,35147

71,128,122,36098

122,71,128,34736

122,128,74,36584

128,122,74,36474

74,128,122,37081

122,74,128,36190

122,128,77,37909

128,122,77,37795

77,128,122,38753

122,77,128,37643

122,128,80,39224

128,122,80,39105

80,128,122,39818

122,80,128,39097

122,128,83,41042

128,122,83,40914

83,128,122,41410

122,83,128,40549

122,128,86,42369

128,122,86,42243

86,128,122,43082

122,86,128,42001

122,128,89,43690

128,122,89,43560

89,128,122,44065

122,89,128,43456

122,128,92,45004

128,122,92,44869

92,128,122,45736

122,92,128,44909

122,128,95,46824

128,122,95,46681

95,128,122,47410

122,95,128,46363

122,128,98,48148

128,122,98,48003

98,128,122,48396

122,98,128,47815

122,128,101,49473

128,122,101,49324

101,128,122,50067

122,101,128,49268

122,128,104,50788

128,122,104,50634

104,128,122,51132

122,104,128,50723

122,128,107,52606

128,122,107,52448

107,128,122,52720

122,107,128,52177

122,128,110,53928

128,122,110,53767

110,128,122,54396

122,110,128,53628

122,128,113,55255

128,122,113,55087

113,128,122,55380

122,113,128,55086

122,128,116,56571

128,122,116,56399

116,128,122,57048

122,116,128,56539

122,128,119,58391

128,122,119,58213

119,128,122,58723

122,119,128,57991

122,128,122,59711

128,122,122,59533

122,122,128,59445

125,128,47,24358

128,125,47,24198

47,128,125,25325

125,47,128,23751

125,128,50,25715

128,125,50,25548

50,128,125,26332

125,50,128,25245

125,128,53,27076

128,125,53,26902

53,128,125,28042

125,53,128,26739

125,128,56,28424

128,125,56,28245

56,128,125,29133

125,56,128,28235

125,128,59,30299

128,125,59,30101

59,128,125,30759

125,59,128,29728

125,128,62,31659

128,125,62,31455

62,128,125,32465

125,62,128,31222

125,128,65,33033

128,125,65,32810

65,128,125,33481

125,65,128,32719

125,128,68,34373

128,125,68,34152

68,128,125,35186

125,68,128,34215

125,128,71,36249

128,125,71,36010

71,128,125,36894

125,71,128,35705

125,128,74,37607

128,125,74,37367

74,128,125,37903

125,74,128,37201

125,128,77,38970

128,125,77,38715

77,128,125,39612

125,77,128,38695

125,128,80,40319

128,125,80,40058

80,128,125,40697

125,80,128,40185

125,128,83,42191

128,125,83,41918

83,128,125,42328

125,83,128,41683

125,128,86,43553

128,125,86,43268

86,128,125,44033

125,86,128,43175

125,128,89,44913

128,125,89,44624

89,128,125,45048

125,89,128,44671

125,128,92,46264

128,125,92,45968

92,128,125,46750

125,92,128,46166

125,128,95,48138

128,125,95,47823

95,128,125,48456

125,95,128,47661

125,128,98,49493

128,125,98,49175

98,128,125,49466

125,98,128,49156

125,128,101,50853

128,125,101,50529

101,128,125,51173

125,101,128,50650

125,128,104,52204

128,125,104,51872

104,128,125,52265

125,104,128,52142

125,128,107,54080

128,125,107,53730

107,128,125,53891

125,107,128,53635

125,128,110,55438

128,125,110,55081

110,128,125,55597

125,110,128,55127

125,128,113,56800

128,125,113,56436

113,128,125,56609

125,113,128,56623

125,128,116,58153

128,125,116,57780

116,128,125,58316

125,116,128,58115

125,128,119,60023

128,125,119,59637

119,128,125,60023

125,119,128,59608

125,128,122,61381

128,125,122,60991

122,128,125,61030

125,122,128,61105

125,128,125,62745

128,125,125,62339

125,125,128,62597

128,128,47,24780

47,128,128,25867

128,47,128,24170

128,128,50,26164

50,128,128,26894

128,50,128,25689

128,128,53,27549

53,128,128,28638

128,53,128,27207

128,128,56,28937

56,128,128,29758

128,56,128,28731

128,128,59,30831

59,128,128,31420

128,59,128,30251

128,128,62,32215

62,128,128,33166

128,62,128,31768

128,128,65,33603

65,128,128,34195

128,65,128,33287

128,128,68,34975

68,128,128,35941

128,68,128,34809

128,128,71,36875

71,128,128,37682

128,71,128,36332

128,128,74,38262

74,128,128,38713

128,74,128,37855

128,128,77,39648

77,128,128,40459

128,77,128,39368

128,128,80,41026

80,128,128,41576

128,80,128,40892

128,128,83,42925

83,128,128,43236

128,83,128,42411

128,128,86,44305

86,128,128,44983

128,86,128,43933

128,128,89,45693

89,128,128,46013

128,89,128,45451

128,128,92,47070

92,128,128,47755

128,92,128,46969

128,128,95,48972

95,128,128,49501

128,95,128,48492

128,128,98,50355

98,128,128,50533

128,98,128,50011

128,128,101,51741

101,128,128,52278

128,101,128,51531

128,128,104,53118

104,128,128,53391

128,104,128,53049

128,128,107,55019

107,128,128,55052

128,107,128,54568

128,128,110,56403

110,128,128,56796

128,110,128,56092

128,128,113,57787

113,128,128,57828

128,113,128,57609

128,128,116,59165

116,128,128,59572

128,116,128,59128

128,128,119,61062

119,128,128,61319

128,119,128,60649

128,128,122,62449

122,128,128,62349

128,122,128,62167

128,128,125,63836

125,128,128,64096

128,125,128,63687

128,128,128,65212

47,131,47,10079

131,47,47,9423

47,47,131,9905

50,131,47,10479

131,50,47,10013

47,131,50,10636

50,47,131,10305

50,131,50,11062

131,50,50,10576

50,50,131,10950

53,131,47,11156

131,53,47,10606

47,131,53,11189

53,47,131,10970

53,131,50,11774

131,53,50,11196

50,131,53,11639

53,50,131,11665

53,131,53,12396

131,53,53,11787

53,53,131,12354

56,131,47,11590

131,56,47,11202

47,131,56,11739

56,47,131,11404

56,131,50,12234

131,56,50,11824

50,131,56,12209

56,50,131,12127

56,131,53,12894

131,56,53,12450

53,131,56,13000

56,53,131,12840

56,131,56,13514

131,56,56,13066

56,56,131,13575

59,131,47,12235

131,59,47,11791

47,131,59,12530

59,47,131,12043

59,131,50,12917

131,59,50,12447

50,131,59,13024

59,50,131,12814

59,131,53,13595

131,59,53,13109

53,131,59,13870

59,53,131,13567

59,131,56,14265

131,59,56,13755

56,131,59,14406

59,56,131,14352

59,131,59,15214

131,59,59,14662

59,59,131,15162

62,131,47,12916

131,62,47,12379

47,131,62,13088

62,47,131,12722

62,131,50,13631

131,62,50,13070

50,131,62,13609

62,50,131,13518

62,131,53,14349

131,62,53,13762

53,131,62,14487

62,53,131,14342

62,131,56,15053

131,62,56,14448

56,131,62,15053

62,56,131,15195

62,131,59,16061

131,62,59,15403

59,131,62,15893

62,59,131,16145

62,131,62,16776

131,62,62,16090

62,62,131,16955

65,131,47,13310

131,65,47,12973

47,131,65,13644

65,47,131,13132

65,131,50,14053

131,65,50,13697

50,131,65,14192

65,50,131,13957

65,131,53,14796

131,65,53,14422

53,131,65,15108

65,53,131,14833

65,131,56,15526

131,65,56,15139

56,131,65,15697

65,56,131,15807

65,131,59,16553

131,65,59,16135

59,131,65,16571

65,59,131,16332

65,131,62,17299

131,65,62,16860

62,131,65,17490

65,62,131,17150

65,131,65,18040

131,65,65,17583

65,65,131,17972

68,131,47,13991

131,68,47,13566

47,131,68,14194

68,47,131,13798

68,131,50,14770

131,68,50,14321

50,131,68,14764

68,50,131,14709

68,131,53,15547

131,68,53,15080

53,131,68,15716

68,53,131,15721

68,131,56,16315

131,68,56,15830

56,131,68,16332

68,56,131,16598

68,131,59,17399

131,68,59,16876

59,131,68,17243

68,59,131,17166

68,131,62,18182

131,68,62,17633

62,131,68,18197

68,62,131,18024

68,131,65,18958

131,68,65,18392

65,131,68,18765

68,65,131,18891

68,131,68,19725

131,68,68,19140

68,68,131,19751

71,131,47,14670

131,71,47,14156

47,131,71,14986

71,47,131,14507

71,131,50,15486

131,71,50,14945

50,131,71,15576

71,50,131,15550

71,131,53,16301

131,71,53,15736

53,131,71,16588

71,53,131,16467

71,131,56,17103

131,71,56,16523

56,131,71,17229

71,56,131,17095

71,131,59,18243

131,71,59,17607

59,131,71,18192

71,59,131,17997

71,131,62,19058

131,71,62,18403

62,131,71,19199

71,62,131,18903

71,131,65,19872

131,71,65,19192

65,131,71,19794

71,65,131,19803

71,131,68,20676

131,71,68,19976

68,131,71,20806

71,68,131,20710

71,131,71,21820

131,71,71,21064

71,71,131,21613

74,131,47,15070

131,74,47,14750

47,131,74,15544

74,47,131,14903

74,131,50,15907

131,74,50,15572

50,131,74,16160

74,50,131,15973

74,131,53,16748

131,74,53,16393

53,131,74,17205

74,53,131,16633

74,131,56,17577

131,74,56,17213

56,131,74,17876

74,56,131,17563

74,131,59,18737

131,74,59,18345

59,131,74,18872

74,59,131,18489

74,131,62,19582

131,74,62,19169

62,131,74,19916

74,62,131,19418

74,131,65,20421

131,74,65,19991

65,131,74,20535

74,65,131,20346

74,131,68,21251

131,74,68,20814

68,131,74,21581

74,68,131,21275

74,131,71,22431

131,74,71,21950

71,131,74,22633

74,71,131,22205

74,131,74,23255

131,74,74,22766

74,74,131,23134

77,131,47,15745

131,77,47,15340

47,131,77,16099

77,47,131,15693

77,131,50,16626

131,77,50,16198

50,131,77,16741

77,50,131,16415

77,131,53,17498

131,77,53,17056

53,131,77,17827

77,53,131,17382

77,131,56,18366

131,77,56,17904

56,131,77,18519

77,56,131,18350

77,131,59,19587

131,77,59,19086

59,131,77,19552

77,59,131,19322

77,131,62,20463

131,77,62,19940

62,131,77,20633

77,62,131,20292

77,131,65,21339

131,77,65,20799

65,131,77,21278

77,65,131,21264

77,131,68,22205

131,77,68,21648

68,131,77,22362

77,68,131,22234

77,131,71,23423

131,77,71,22828

71,131,77,23448

77,71,131,23202

77,131,74,24299

131,77,74,23682

74,131,77,24089

77,74,131,24173

77,131,77,25177

131,77,77,24540

77,77,131,25142

80,131,47,16177

131,80,47,15930

47,131,80,16647

80,47,131,16114

80,131,50,17078

131,80,50,16822

50,131,80,17312

80,50,131,16866

80,131,53,17979

131,80,53,17712

53,131,80,18433

80,53,131,17862

80,131,56,18876

131,80,56,18593

56,131,80,19153

80,56,131,18855

80,131,59,20121

131,80,59,19819

59,131,80,20224

80,59,131,19851

80,131,62,21027

131,80,62,20711

62,131,80,21342

80,62,131,20853

80,131,65,21927

131,80,65,21597

65,131,80,22012

80,65,131,21848

80,131,68,22819

131,80,68,22483

68,131,80,23132

80,68,131,22846

80,131,71,24068

131,80,71,23708

71,131,80,24251

80,71,131,23845

80,131,74,24969

131,80,74,24598

74,131,80,24917

80,74,131,24839

80,131,77,25872

131,80,77,25488

77,131,80,26039

80,77,131,25838

80,131,80,26780

131,80,80,26376

80,80,131,26834

83,131,47,16824

131,83,47,16524

47,131,83,17432

83,47,131,16502

83,131,50,17762

131,83,50,17444

50,131,83,18126

83,50,131,17533

83,131,53,18700

131,83,53,18373

53,131,83,19305

83,53,131,18570

83,131,56,19627

131,83,56,19286

56,131,83,20055

83,56,131,19609

83,131,59,20926

131,83,59,20555

59,131,83,21171

83,59,131,20648

83,131,62,21862

131,83,62,21479

62,131,83,22351

83,62,131,21683

83,131,65,22802

131,83,65,22406

65,131,83,23038

83,65,131,22719

83,131,68,23729

131,83,68,23317

68,131,83,24215

83,68,131,23759

83,131,71,25028

131,83,71,24592

71,131,83,25391

83,71,131,24793

83,131,74,25963

131,83,74,25512

74,131,83,26082

83,74,131,25830

83,131,77,26903

131,83,77,26436

77,131,83,27258

83,77,131,26869

83,131,80,27826

131,83,80,27352

80,131,83,28007

83,80,131,27909

83,131,83,29129

131,83,83,28620

83,83,131,28942

86,131,47,17502

131,86,47,17120

47,131,86,17993

86,47,131,17161

86,131,50,18477

131,86,50,18075

50,131,86,18711

86,50,131,18241

86,131,53,19450

131,86,53,19028

53,131,86,19926

86,53,131,19322

86,131,56,20420

131,86,56,19979

56,131,86,20697

86,56,131,20400

86,131,59,21768

131,86,59,21293

59,131,86,21855

86,59,131,21479

86,131,62,22746

131,86,62,22251

62,131,86,23068

86,62,131,22559

86,131,65,23720

131,86,65,23206

65,131,86,23782

86,65,131,23640

86,131,68,24685

131,86,68,24158

68,131,86,24993

86,68,131,24717

86,131,71,26038

131,86,71,25470

71,131,86,26210

86,71,131,25795

86,131,74,27014

131,86,74,26426

74,131,86,26923

86,74,131,26874

86,131,77,27991

131,86,77,27383

77,131,86,28137

86,77,131,27953

86,131,80,28954

131,86,80,28333

80,131,86,28908

86,80,131,29035

86,131,83,30308

131,86,83,29646

83,131,86,30063

86,83,131,30114

86,131,86,31279

131,86,86,30607

86,86,131,31187

89,131,47,17900

131,89,47,17708

47,131,89,18552

89,47,131,17556

89,131,50,18899

131,89,50,18698

50,131,89,19295

89,50,131,18660

89,131,53,19898

131,89,53,19686

53,131,89,20540

89,53,131,19763

89,131,56,20889

131,89,56,20669

56,131,89,21342

89,56,131,20867

89,131,59,22264

131,89,59,22030

59,131,89,22531

89,59,131,21970

89,131,62,23265

131,89,62,23020

62,131,89,23785

89,62,131,23073

89,131,65,24264

131,89,65,24009

65,131,89,24523

89,65,131,24177

89,131,68,25252

131,89,68,24988

68,131,89,25774

89,68,131,25281

89,131,71,26628

131,89,71,26350

71,131,89,27024

89,71,131,26385

89,131,74,27632

131,89,74,27342

74,131,89,27763

89,74,131,27491

89,131,77,28629

131,89,77,28330

77,131,89,29013

89,77,131,28591

89,131,80,29617

131,89,80,29314

80,131,89,29812

89,80,131,29697

89,131,83,30996

131,89,83,30673

83,131,89,31002

89,83,131,30803

89,131,86,32014

131,89,86,31667

86,131,89,32259

89,86,131,31907

89,131,89,33000

131,89,89,32658

89,89,131,33009

92,131,47,18587

131,92,47,18306

47,131,92,19105

92,47,131,18222

92,131,50,19617

131,92,50,19322

50,131,92,19865

92,50,131,19368

92,131,53,20650

131,92,53,20346

53,131,92,21153

92,53,131,20511

92,131,56,21678

131,92,56,21360

56,131,92,21977

92,56,131,21658

92,131,59,23122

131,92,59,22771

59,131,92,23206

92,59,131,22804

92,131,62,24148

131,92,62,23789

62,131,92,24489

92,62,131,23945

92,131,65,25182

131,92,65,24811

65,131,92,25257

92,65,131,25094

92,131,68,26224

131,92,68,25831

68,131,92,26542

92,68,131,26244

92,131,71,27642

131,92,71,27232

71,131,92,27828

92,71,131,27383

92,131,74,28681

131,92,74,28254

74,131,92,28592

92,74,131,28530

92,131,77,29731

131,92,77,29283

77,131,92,29883

92,77,131,29682

92,131,80,30742

131,92,80,30293

80,131,92,30706

92,80,131,30822

92,131,83,32188

131,92,83,31701

83,131,92,31934

92,83,131,31966

92,131,86,33213

131,92,86,32723

86,131,92,33217

92,86,131,33113

92,131,89,34243

131,92,89,33747

89,131,92,33981

92,89,131,34261

92,131,92,35289

131,92,92,34766

92,92,131,35405

95,131,47,19262

131,95,47,18893

47,131,95,19892

95,47,131,18886

95,131,50,20334

131,95,50,19948

50,131,95,20681

95,50,131,20071

95,131,53,21404

131,95,53,21004

53,131,95,22020

95,53,131,21261

95,131,56,22467

131,95,56,22052

56,131,95,22875

95,56,131,22449

95,131,59,23956

131,95,59,23501

59,131,95,24155

95,59,131,23640

95,131,62,25042

131,95,62,24566

62,131,95,25497

95,62,131,24821

95,131,65,26102

131,95,65,25615

65,131,95,26284

95,65,131,26012

95,131,68,27161

131,95,68,26662

68,131,95,27627

95,68,131,27198

95,131,71,28668

131,95,71,28115

71,131,95,28970

95,71,131,28387

95,131,74,29724

131,95,74,29169

74,131,95,29757

95,74,131,29577

95,131,77,30796

131,95,77,30228

77,131,95,31098

95,77,131,30762

95,131,80,31861

131,95,80,31274

80,131,95,31954

95,80,131,31949

95,131,83,33364

131,95,83,32729

83,131,95,33233

95,83,131,33143

95,131,86,34423

131,95,86,33784

86,131,95,34575

95,86,131,34329

95,131,89,35502

131,95,89,34843

89,131,95,35366

95,89,131,35517

95,131,92,36562

131,95,92,35888

92,131,95,36705

95,92,131,36705

95,131,95,38050

131,95,95,37339

95,95,131,37886

98,131,47,19662

131,98,47,19483

47,131,98,20452

98,47,131,19282

98,131,50,20754

131,98,50,20570

50,131,98,21260

98,50,131,20491

98,131,53,21852

131,98,53,21665

53,131,98,22640

98,53,131,21703

98,131,56,22938

131,98,56,22741

56,131,98,23522

98,56,131,22917

98,131,59,24466

131,98,59,24242

59,131,98,24833

98,59,131,24129

98,131,62,25548

131,98,62,25327

62,131,98,26213

98,62,131,25336

98,131,65,26646

131,98,65,26417

65,131,98,27027

98,65,131,26553

98,131,68,27751

131,98,68,27504

68,131,98,28404

98,68,131,27764

98,131,71,29245

131,98,71,28995

71,131,98,29784

98,71,131,28977

98,131,74,30341

131,98,74,30084

74,131,98,30596

98,74,131,30185

98,131,77,31456

131,98,77,31178

77,131,98,31979

98,77,131,31401

98,131,80,32530

131,98,80,32253

80,131,98,32855

98,80,131,32614

98,131,83,34041

131,98,83,33750

83,131,98,34168

98,83,131,33827

98,131,86,35151

131,98,86,34841

86,131,98,35551

98,86,131,35040

98,131,89,36241

131,98,89,35931

89,131,98,36361

98,89,131,36255

98,131,92,37331

131,98,92,37016

92,131,98,37742

98,92,131,37463

98,131,95,38842

131,98,95,38511

95,131,98,39121

98,95,131,38677

98,131,98,39936

131,98,98,39600

98,98,131,39889

101,131,47,20336

131,101,47,20078

47,131,101,21009

101,47,131,19947

101,131,50,21470

131,101,50,21197

50,131,101,21845

101,50,131,21197

101,131,53,22603

131,101,53,22320

53,131,101,23261

101,53,131,22452

101,131,56,23743

131,101,56,23439

56,131,101,24167

101,56,131,23709

101,131,59,25297

131,101,59,24976

59,131,101,25513

101,59,131,24959

101,131,62,26430

131,101,62,26095

62,131,101,26930

101,62,131,26216

101,131,65,27582

131,101,65,27221

65,131,101,27770

101,65,131,27467

101,131,68,28690

131,101,68,28336

68,131,101,29184

101,68,131,28722

101,131,71,30254

131,101,71,29876

71,131,101,30601

101,71,131,29977

101,131,74,31405

131,101,74,30998

74,131,101,31439

101,74,131,31228

101,131,77,32526

131,101,77,32118

77,131,101,32852

101,77,131,32484

101,131,80,33648

131,101,80,33236

80,131,101,33757

101,80,131,33739

101,131,83,35232

131,101,83,34779

83,131,101,35108

101,83,131,34994

101,131,86,36355

131,101,86,35905

86,131,101,36524

101,86,131,36252

101,131,89,37492

131,101,89,37023

89,131,101,37362

101,89,131,37502

101,131,92,38614

131,101,92,38137

92,131,101,38784

101,92,131,38759

101,131,95,40182

131,101,95,39680

95,131,101,40192

101,95,131,40012

101,131,98,41315

131,101,98,40803

98,131,101,41028

101,98,131,41267

101,131,101,42451

131,101,101,41925

101,101,131,42521

104,131,47,20771

131,104,47,20668

47,131,104,21554

104,47,131,20370

104,131,50,21929

131,104,50,21826

50,131,104,22418

104,50,131,21651

104,131,53,23088

131,104,53,22981

53,131,104,23872

104,53,131,22931

104,131,56,24237

131,104,56,24125

56,131,104,24801

104,56,131,24215

104,131,59,25849

131,104,59,25716

59,131,104,26184

104,59,131,25493

104,131,62,26994

131,104,62,26870

62,131,104,27637

104,62,131,26773

104,131,65,28157

131,104,65,28024

65,131,104,28498

104,65,131,28053

104,131,68,29300

131,104,68,29167

68,131,104,29949

104,68,131,29333

104,131,71,30912

131,104,71,30759

71,131,104,31409

104,71,131,30619

104,131,74,32067

131,104,74,31914

74,131,104,32271

104,74,131,31900

104,131,77,33224

131,104,77,33070

77,131,104,33723

104,77,131,33179

104,131,80,34373

131,104,80,34221

80,131,104,34654

104,80,131,34457

104,131,83,35970

131,104,83,35804

83,131,104,36037

104,83,131,35740

104,131,86,37129

131,104,86,36963

86,131,104,37483

104,86,131,37020

104,131,89,38290

131,104,89,38114

89,131,104,38353

104,89,131,38303

104,131,92,39443

131,104,92,39261

92,131,104,39805

104,92,131,39585

104,131,95,41034

131,104,95,40852

95,131,104,41255

104,95,131,40866

104,131,98,42195

131,104,98,42006

98,131,104,42116

104,98,131,42146

104,131,101,43355

131,104,101,43164

101,131,104,43571

104,101,131,43423

104,131,104,44507

131,104,104,44308

104,104,131,44704

107,131,47,21415

131,107,47,21259

47,131,107,22345

107,47,131,21005

107,131,50,22605

131,107,50,22447

50,131,107,23232

107,50,131,22324

107,131,53,23805

131,107,53,23641

53,131,107,24737

107,53,131,23644

107,131,56,25004

131,107,56,24822
