X,Y,time_us
47,103,152
103,49,160
49,103,158
103,51,165
51,103,165
103,53,172
53,103,171
103,55,178
55,103,178
103,57,185
57,103,182
103,59,191
59,103,191
103,61,197
61,103,197
103,63,203
63,103,204
103,65,213
65,103,213
103,67,216
67,103,216
103,69,223
69,103,223
103,71,232
71,103,232
103,73,235
73,103,235
103,75,242
75,103,242
103,77,250
77,103,252
103,79,256
79,103,259
103,81,263
81,103,262
103,83,268
83,103,270
103,85,274
85,103,276
103,87,280
87,103,283
103,89,287
89,103,290
103,91,294
91,103,296
103,93,301
93,103,303
103,95,306
95,103,309
103,97,313
97,103,315
103,99,318
99,103,322
103,101,325
101,103,328
103,103,331
105,21,72
21,105,72
105,23,78
23,105,78
105,25,84
25,105,84
105,27,94
27,105,91
105,29,97
29,105,97
105,31,104
31,105,105
105,33,110
33,105,111
105,35,117
35,105,116
105,37,124
37,105,125
105,39,128
39,105,130
105,41,139
41,105,136
105,43,144
43,105,141
105,45,150
45,105,149
105,47,156
47,105,155
105,49,162
49,105,161
105,51,169
51,105,167
105,53,175
53,105,175
105,55,182
55,105,182
105,57,188
57,105,188
105,59,193
59,105,195
105,61,201
61,105,202
105,63,211
63,105,210
105,65,214
65,105,216
105,67,221
67,105,220
105,69,227
69,105,227
105,71,237
71,105,236
105,73,240
73,105,241
105,75,250
75,105,250
105,77,254
77,105,256
105,79,260
79,105,262
105,81,266
81,105,269
105,83,273
83,105,276
105,85,280
85,105,283
105,87,286
87,105,290
105,89,291
89,105,295
105,91,299
91,105,300
105,93,304
93,105,308
105,95,312
95,105,315
105,97,320
97,105,321
105,99,325
99,105,327
105,101,332
101,105,335
105,103,339
103,105,340
105,105,344
107,23,80
23,107,80
107,25,89
25,107,87
107,27,92
27,107,93
107,29,99
29,107,100
107,31,105
31,107,106
107,33,112
33,107,112
107,35,119
35,107,118
107,37,125
37,107,125
107,39,132
39,107,133
107,41,143
41,107,141
107,43,145
43,107,145
107,45,152
45,107,152
107,47,158
47,107,158
107,49,165
49,107,165
107,51,172
51,107,172
107,53,179
53,107,179
107,55,185
55,107,186
107,57,191
57,107,190
107,59,199
59,107,198
107,61,208
61,107,209
107,63,211
63,107,212
107,65,220
65,107,222
107,67,226
67,107,224
107,69,235
69,107,234
107,71,238
71,107,238
107,73,248
73,107,247
107,75,253
75,107,253
107,77,258
77,107,262
107,79,265
79,107,267
107,81,271
81,107,275
107,83,278
83,107,281
107,85,284
85,107,287
107,87,292
87,107,293
107,89,298
89,107,301
107,91,306
91,107,307
107,93,312
93,107,313
107,95,318
95,107,320
107,97,324
97,107,326
107,99,331
99,107,333
107,101,340
101,107,340
107,103,345
103,107,346
107,105,351
